50,0a1c60b6ec3cf05f07479a9e64a3dc90,24.477055,118.106641,15.4,152,1559751657,1
51,0a1c60b6ec3cf05f07479a9e64a3dc90,24.476875,118.106905,26.2,84,1559751663,1
52,0a1c60b6ec3cf05f07479a9e64a3dc90,24.477775,118.109955,31.6,68,1559751693,1
53,0a1c60b6ec3cf05f07479a9e64a3dc90,24.478498,118.112565,42.0,72,1559751723,1
54,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479276,118.114923,11.0,20,1559751753,1
55,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47931,118.114916,15.5,334,1559751754,1
56,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479345,118.114801,18.9,258,1559751757,1
57,0a1c60b6ec3cf05f07479a9e64a3dc90,24.478971,118.113101,18.1,308,1559751787,1
58,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479006,118.113071,18.1,324,1559751788,1
59,0a1c60b6ec3cf05f07479a9e64a3dc90,24.480653,118.112525,0.0,340,1559751818,1
60,0a1c60b6ec3cf05f07479a9e64a3dc90,24.480786,118.112473,21.4,340,1559751830,6
61,0a1c60b6ec3cf05f07479a9e64a3dc90,24.480838,118.112453,21.4,340,1559751831,6
62,0a1c60b6ec3cf05f07479a9e64a3dc90,24.483245,118.111706,54.0,344,1559751861,6
63,0a1c60b6ec3cf05f07479a9e64a3dc90,24.48682,118.110635,41.5,336,1559751891,6
64,0a1c60b6ec3cf05f07479a9e64a3dc90,24.487261,118.110511,17.8,50,1559751898,6
65,0a1c60b6ec3cf05f07479a9e64a3dc90,24.487911,118.11285,0.0,78,1559751928,6
66,0a1c60b6ec3cf05f07479a9e64a3dc90,24.487911,118.11285,0.0,78,1559751958,6
67,0a1c60b6ec3cf05f07479a9e64a3dc90,24.488086,118.113346,24.5,74,1559751988,6
68,0a1c60b6ec3cf05f07479a9e64a3dc90,24.488085,118.113815,27.0,132,1559751995,6
69,0a1c60b6ec3cf05f07479a9e64a3dc90,24.485888,118.115933,17.3,140,1559752025,6
70,0a1c60b6ec3cf05f07479a9e64a3dc90,24.485105,118.117008,33.6,182,1559752042,6
71,0a1c60b6ec3cf05f07479a9e64a3dc90,24.482846,118.116418,71.9,196,1559752057,6
72,0a1c60b6ec3cf05f07479a9e64a3dc90,24.477705,118.115148,74.6,194,1559752087,6
73,0a1c60b6ec3cf05f07479a9e64a3dc90,24.476808,118.11491,70.1,194,1559752092,6
74,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47664,118.114858,68.5,196,1559752093,6
75,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475715,118.114473,59.0,206,1559752099,6
76,0a1c60b6ec3cf05f07479a9e64a3dc90,24.473525,118.112218,71.6,228,1559752119,6
77,0a1c60b6ec3cf05f07479a9e64a3dc90,24.472131,118.11019,57.7,236,1559752133,6
78,0a1c60b6ec3cf05f07479a9e64a3dc90,24.470478,118.105743,62.6,254,1559752163,6
79,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469808,118.102501,13.6,312,1559752193,6
80,0a1c60b6ec3cf05f07479a9e64a3dc90,24.46983,118.102475,13.8,322,1559752194,6
81,0a1c60b6ec3cf05f07479a9e64a3dc90,24.470343,118.102226,11.6,272,1559752218,6
82,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469818,118.100926,19.7,252,1559752248,6
83,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469796,118.099403,8.4,226,1559752278,6
84,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469795,118.098838,7.3,344,1559752308,6
85,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469841,118.098833,0.0,344,1559752333,1
86,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469841,118.098833,0.0,344,1559752334,1
87,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469841,118.098833,0.0,344,1559752364,1
88,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469841,118.098833,0.0,344,1559752373,6
89,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469841,118.098833,0.0,344,1559752373,6
90,0a1c60b6ec3cf05f07479a9e64a3dc90,24.469918,118.098806,13.7,344,1559752384,6
91,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47133,118.098158,0.0,344,1559752414,6
92,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47133,118.098158,0.0,344,1559752444,6
93,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47242,118.097198,53.2,320,1559752474,6
94,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47384,118.095916,0.0,322,1559752504,6
95,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47384,118.095916,0.0,322,1559752534,6
96,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475121,118.095056,41.0,330,1559752564,6
97,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475681,118.0949,29.1,36,1559752571,6
98,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475843,118.095136,13.3,96,1559752576,6
99,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47573,118.09528,16.6,162,1559752581,6
100,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475186,118.095323,0.0,80,1559752611,1
101,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475186,118.095323,0.0,80,1559752625,1
102,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475186,118.095323,0.0,80,1559752625,1
103,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475226,118.095335,0.0,14,1559752656,1
104,0a1c60b6ec3cf05f07479a9e64a3dc90,24.475318,118.09533,11.4,352,1559752659,1
105,0a1c60b6ec3cf05f07479a9e64a3dc90,24.476206,118.095501,31.2,38,1559752686,1
106,0a1c60b6ec3cf05f07479a9e64a3dc90,24.477961,118.097005,0.0,302,1559752716,1
107,0a1c60b6ec3cf05f07479a9e64a3dc90,24.477858,118.09695,13.5,222,1559752735,1
108,0a1c60b6ec3cf05f07479a9e64a3dc90,24.477706,118.096803,34.4,218,1559752738,6
109,0a1c60b6ec3cf05f07479a9e64a3dc90,24.477635,118.096738,38.3,218,1559752739,6
110,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47575,118.094798,25.1,288,1559752763,6
111,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479611,118.09231,62.7,330,1559752793,6
112,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479893,118.092135,65.9,330,1559752795,6
113,0a1c60b6ec3cf05f07479a9e64a3dc90,24.481143,118.091361,59.2,330,1559752804,6
114,0a1c60b6ec3cf05f07479a9e64a3dc90,24.483115,118.090121,0.0,332,1559752834,6
115,0a1c60b6ec3cf05f07479a9e64a3dc90,24.483115,118.090121,0.0,332,1559752864,6
116,0a1c60b6ec3cf05f07479a9e64a3dc90,24.483115,118.090121,0.0,332,1559752894,6
117,0a1c60b6ec3cf05f07479a9e64a3dc90,24.483351,118.089705,30.1,254,1559752913,6
118,0a1c60b6ec3cf05f07479a9e64a3dc90,24.481926,118.085611,58.8,250,1559752943,6
119,0a1c60b6ec3cf05f07479a9e64a3dc90,24.480935,118.080853,55.5,274,1559752973,6
120,0a1c60b6ec3cf05f07479a9e64a3dc90,24.480676,118.076968,48.6,266,1559753003,6
121,0a1c60b6ec3cf05f07479a9e64a3dc90,24.48049,118.07464,0.0,264,1559753033,6
122,0a1c60b6ec3cf05f07479a9e64a3dc90,24.480585,118.073218,29.1,326,1559753057,6
123,0a1c60b6ec3cf05f07479a9e64a3dc90,24.484225,118.07392,58.2,18,1559753087,6
124,0a1c60b6ec3cf05f07479a9e64a3dc90,24.485408,118.074506,27.1,94,1559753100,6
125,0a1c60b6ec3cf05f07479a9e64a3dc90,24.485206,118.076541,36.0,42,1559753119,6
126,0a1c60b6ec3cf05f07479a9e64a3dc90,24.486078,118.07703,17.8,28,1559753149,6
127,0a1c60b6ec3cf05f07479a9e64a3dc90,24.487725,118.07854,31.0,54,1559753179,1
128,0a1c60b6ec3cf05f07479a9e64a3dc90,24.487943,118.07889,31.0,52,1559753184,1
129,0a1c60b6ec3cf05f07479a9e64a3dc90,24.487943,118.07889,31.0,52,1559753184,1
130,0a1c60b6ec3cf05f07479a9e64a3dc90,24.489058,118.078995,26.7,302,1559753200,1
131,0a1c60b6ec3cf05f07479a9e64a3dc90,24.489301,118.078111,28.3,342,1559753212,1
132,0a1c60b6ec3cf05f07479a9e64a3dc90,24.490368,118.079283,21.2,8,1559753238,1
133,0a1c60b6ec3cf05f07479a9e64a3dc90,24.490543,118.07923,15.1,348,1559753256,6
134,0a1c60b6ec3cf05f07479a9e64a3dc90,24.490543,118.07923,15.1,348,1559753256,6
135,0a1c60b6ec3cf05f07479a9e64a3dc90,24.4934,118.07942,25.2,74,1559753285,6
136,0a1c60b6ec3cf05f07479a9e64a3dc90,24.493845,118.080195,36.5,22,1559753296,6
137,0a1c60b6ec3cf05f07479a9e64a3dc90,24.495008,118.080298,17.6,76,1559753310,6
138,0a1c60b6ec3cf05f07479a9e64a3dc90,24.494313,118.084613,58.0,114,1559753340,6
139,0a1c60b6ec3cf05f07479a9e64a3dc90,24.493796,118.085823,0.0,112,1559753370,6
140,0a1c60b6ec3cf05f07479a9e64a3dc90,24.492823,118.086985,45.0,90,1559753392,6
141,0a1c60b6ec3cf05f07479a9e64a3dc90,24.492435,118.087795,48.4,150,1559753400,6
142,0a1c60b6ec3cf05f07479a9e64a3dc90,24.491563,118.092101,63.7,90,1559753430,6
143,0a1c60b6ec3cf05f07479a9e64a3dc90,24.492015,118.095006,20.6,72,1559753460,6
144,0a1c60b6ec3cf05f07479a9e64a3dc90,24.492608,118.097663,26.5,138,1559753483,6
145,0a1c60b6ec3cf05f07479a9e64a3dc90,24.48977,118.099166,26.5,158,1559753513,6
146,0a1c60b6ec3cf05f07479a9e64a3dc90,24.489593,118.099246,0.0,158,1559753543,6
147,0a1c60b6ec3cf05f07479a9e64a3dc90,24.48902,118.099516,48.9,158,1559753573,6
148,0a1c60b6ec3cf05f07479a9e64a3dc90,24.485648,118.101095,49.1,154,1559753603,6
149,0a1c60b6ec3cf05f07479a9e64a3dc90,24.481895,118.103473,60.3,148,1559753633,6
150,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479616,118.104861,40.9,144,1559753663,6
151,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47713,118.10659,5.8,150,1559753693,6
152,0a1c60b6ec3cf05f07479a9e64a3dc90,24.476893,118.106943,30.3,76,1559753717,6
153,0a1c60b6ec3cf05f07479a9e64a3dc90,24.478221,118.111548,64.1,78,1559753747,6
154,0a1c60b6ec3cf05f07479a9e64a3dc90,24.478973,118.115291,38.5,106,1559753777,6
155,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479245,118.11951,67.5,82,1559753807,6
156,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479291,118.120256,67.9,88,1559753811,6
157,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479311,118.120938,57.4,86,1559753815,6
158,0a1c60b6ec3cf05f07479a9e64a3dc90,24.478905,118.12567,67.6,96,1559753845,6
159,0a1c60b6ec3cf05f07479a9e64a3dc90,24.478828,118.126416,70.3,96,1559753849,6
160,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47915,118.131531,58.9,74,1559753878,6
161,0a1c60b6ec3cf05f07479a9e64a3dc90,24.48019,118.135383,27.8,74,1559753908,6
162,0a1c60b6ec3cf05f07479a9e64a3dc90,24.480285,118.138573,49.0,98,1559753938,6
163,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479566,118.143493,63.4,100,1559753968,6
164,0a1c60b6ec3cf05f07479a9e64a3dc90,24.47937,118.147128,0.0,96,1559753998,6
165,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479298,118.14847,58.0,90,1559754028,6
166,0a1c60b6ec3cf05f07479a9e64a3dc90,24.479011,118.153166,62.2,102,1559754058,6
167,0a1c60b6ec3cf05f07479a9e64a3dc90,24.478355,118.155995,11.1,294,1559754088,6
168,0a1c60b6ec3cf05f07479a9e64a3dc90,24.478855,118.155205,17.3,0,1559754101,6
169,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781414,1
170,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781474,1
171,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781534,1
172,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781594,1
173,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781654,1
174,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781715,1
175,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781775,1
176,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781835,1
177,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781895,1
178,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559781955,1
179,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782015,1
180,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782075,1
181,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782135,1
182,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782196,1
183,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782256,1
184,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782316,1
185,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782376,1
186,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782436,1
187,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782497,1
188,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782557,1
189,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782617,1
190,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782677,1
191,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782737,1
192,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782797,1
193,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782858,1
194,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517675,118.111888,0.0,16,1559782918,1
195,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559782978,1
196,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783038,1
197,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783098,1
198,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783158,1
199,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783219,1
200,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783279,1
201,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783339,1
202,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783399,1
203,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783459,1
204,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783519,1
205,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783580,1
206,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783640,1
207,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783700,1
208,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783760,1
209,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783820,1
210,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783880,1
211,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559783940,1
212,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784000,1
213,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784061,1
214,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784121,1
215,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784181,1
216,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784241,1
217,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784301,1
218,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784362,1
219,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784422,1
220,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784482,1
221,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784542,1
222,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784602,1
223,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784662,1
224,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784723,1
225,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784783,1
226,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517741,118.11182,0.0,16,1559784843,1
227,0a1c60b6ec3cf05f07479a9e64a3dc90,24.5177,118.111906,0.0,120,1559784903,1
228,0a1c60b6ec3cf05f07479a9e64a3dc90,24.5177,118.111906,0.0,120,1559784963,1
229,0a1c60b6ec3cf05f07479a9e64a3dc90,24.5177,118.111906,0.0,120,1559785024,1
230,0a1c60b6ec3cf05f07479a9e64a3dc90,24.5177,118.111906,0.0,120,1559785084,1
231,0a1c60b6ec3cf05f07479a9e64a3dc90,24.5177,118.111906,0.0,120,1559785144,1
232,0a1c60b6ec3cf05f07479a9e64a3dc90,24.5177,118.111906,0.0,120,1559785204,1
233,0a1c60b6ec3cf05f07479a9e64a3dc90,24.5177,118.111906,0.0,120,1559785264,1
234,0a1c60b6ec3cf05f07479a9e64a3dc90,24.5177,118.111906,0.0,120,1559785325,1
235,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785385,1
236,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785445,1
237,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785505,1
238,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785565,1
239,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785626,1
240,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785686,1
241,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785746,1
242,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785806,1
243,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517646,118.11199,0.0,120,1559785866,1
244,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559785926,1
245,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559785986,1
246,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786047,1
247,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786106,1
248,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786167,1
249,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786227,1
250,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786287,1
251,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786347,1
252,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786407,1
253,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786468,1
254,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517568,118.112041,0.0,120,1559786528,1
255,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517581,118.11194,0.0,120,1559786588,1
256,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517581,118.11194,0.0,120,1559786648,1
257,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517581,118.11194,0.0,120,1559786708,1
258,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559786768,1
259,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559786828,1
260,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559786889,1
261,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559786949,1
262,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787009,1
263,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787069,1
264,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787129,1
265,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787189,1
266,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787250,1
267,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787310,1
268,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787370,1
269,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787430,1
270,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787490,1
271,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787550,1
272,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787611,1
273,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787671,1
274,0a1c60b6ec3cf05f07479a9e64a3dc90,24.517626,118.111848,0.0,230,1559787731,1
